id,lightspeed_id,collection,customerID,subtotal,discount,salesTax,salesTaxPercent,total,amountCaptured,paymentComplete,depositType,workorderIDs,transactionIDs,depositsApplied,millis,_importSource
2200000077165,7716,completed-sales,2000000023656,2348,0,153,0.0652,2501,2501,true,,2500000035166,3949,,1713811719000,lightspeed
2200000077196,7719,completed-sales,2000000023601,28700,0,1866,0.065,30566,30566,true,,2500000035081;2500000035098,3950,,1713815191000,lightspeed
2200000077240,7724,completed-sales,,1033,0,67,0.0649,1100,1100,true,,4983545645713,3951,,1713818750000,lightspeed
2200000077257,7725,completed-sales,2000000023625,5348,0,348,0.0651,5696,5696,true,,2500000035203,3952,,1713819001000,lightspeed
2200000077264,7726,completed-sales,2000000023625,0,0,0,0,0,0,true,,,,,1713819030000,lightspeed
2200000077332,7733,completed-sales,2000000019123,0,0,0,0,0,0,true,,,,,1713824194000,lightspeed
2200000077349,7734,completed-sales,2000000019123,1500,0,0,0,1500,1500,true,,2500000035159,3953,,1713824215000,lightspeed
2200000077448,7744,completed-sales,2000000023465,14830,789,913,0.065,14954,14954,true,,2500000034909,3954,,1713881000000,lightspeed
2200000077462,7746,completed-sales,2000000019901,75000,0,4875,0.065,79875,79875,true,,2500000035234,3955,,1713883599000,lightspeed
2200000077509,7750,completed-sales,2000000023694,2548,0,166,0.0651,2714,2714,true,,2500000035227,3956,,1713884149000,lightspeed
2200000077516,7751,completed-sales,,1300,0,85,0.0654,1385,1385,true,,0231209600962,3957,,1713884338000,lightspeed
2200000077554,7755,completed-sales,2000000023700,3287,0,214,0.0651,3501,3501,true,,2500000035241,3958,,1713886356000,lightspeed
2200000077622,7762,completed-sales,2000000023717,2348,0,153,0.0652,2501,2501,true,,2500000035289,3961,,1713890069000,lightspeed
2200000077752,7775,completed-sales,2000000016405,12200,0,793,0.065,12993,12993,true,,2500000034985,3962,,1713898797000,lightspeed
2200000077769,7776,completed-sales,2000000001746,14449,0,939,0.065,15388,15388,true,,2500000034749,3963,,1713899835000,lightspeed
2200000077783,7778,completed-sales,,7000,0,455,0.065,7455,7455,true,,3025855779229,3964,,1713900042000,lightspeed
2200000077837,7783,completed-sales,,1033,0,67,0.0649,1100,1100,true,,4196025330027,3965,,1713900468000,lightspeed
2200000077882,7788,completed-sales,2000000022482,10000,0,650,0.065,10650,10650,true,,2500000034817,3968,,1713900914000,lightspeed
2200000077912,7791,completed-sales,2000000023588,13850,1350,813,0.065,13313,13313,true,,2500000035067,3969,,1713904201000,lightspeed
2200000077929,7792,completed-sales,,188,0,12,0.0638,200,200,true,,4448617406307,3970,,1713904411000,lightspeed
2200000077967,7796,completed-sales,2000000023762,3348,0,218,0.0651,3566,3566,true,,2500000035340,3971,,1713909719000,lightspeed
2200000078032,7803,completed-sales,2000000012544,400,0,26,0.065,426,426,true,,2500000035265,3972,,1713969034000,lightspeed
2200000078087,7808,completed-sales,2000000023540,22250,2850,1261,0.065,20661,20661,true,,2500000034992,3973,,1713973438000,lightspeed
2200000078094,7809,completed-sales,2000000006215,13355,0,868,0.065,14223,14223,true,,2500000035036,3974,,1713974206000,lightspeed
2200000078131,7813,completed-sales,2000000023014,25787,0,1676,0.065,27463,27463,true,,2500000034190,3975,,1713974828000,lightspeed
2200000078179,7817,completed-sales,,6000,0,390,0.065,6390,6390,true,,6251848188519,3976,,1713977923000,lightspeed
2200000078193,7819,completed-sales,2000000023830,2855,0,186,0.0651,3041,3041,true,,2500000035425,3978,,1713978344000,lightspeed
2200000078278,7827,completed-sales,,5000,0,325,0.065,5325,5325,true,,7784532987581,3981,,1713980190000,lightspeed
2200000078292,7829,completed-sales,,2500,0,163,0.0652,2663,2663,true,,8064533307342,3982,,1713981181000,lightspeed
2200000078407,7840,completed-sales,2000000003535,3794,0,247,0.0651,4041,4041,true,,2500000035395,3983,,1713986825000,lightspeed
2200000078414,7841,completed-sales,2000000017037,2400,0,156,0.065,2556,2556,true,,2500000035470,3984,,1713987014000,lightspeed
2200000078476,7847,completed-sales,2000000023755,7800,0,507,0.065,8307,8307,true,,2500000035333,3985,,1713991116000,lightspeed
2200000078605,7860,completed-sales,2000000023823,6000,0,390,0.065,6390,6390,true,,2500000035418,3988,,1714055309000,lightspeed
2200000078698,7869,completed-sales,2000000022109,221000,675,14321,0.065,234646,234646,true,,2500000032684,,3989:234646,1714061168000,lightspeed
2200000078810,7881,completed-sales,2000000023892,2348,0,153,0.0652,2501,2501,true,,2500000035562,3990,,1714064091000,lightspeed
2200000078865,7886,completed-sales,2000000023724,19696,789,1229,0.065,20136,20136,true,,2500000035296,3993,,1714066062000,lightspeed
2200000078926,7892,completed-sales,2000000023878,5200,0,338,0.065,5538,5538,true,,2500000035531,3994,,1714067840000,lightspeed
2200000078940,7894,completed-sales,2000000023557,24000,2000,1430,0.065,23430,23430,true,,2500000035005,3995,,1714068165000,lightspeed
2200000078971,7897,completed-sales,2000000016405,0,0,0,0,0,0,true,,2500000035463,,,1714070548000,lightspeed
2200000078988,7898,completed-sales,2000000023892,0,0,0,0,0,0,true,,2500000035586,,,1714070652000,lightspeed
2200000078995,7899,completed-sales,2000000023861,7000,0,455,0.065,7455,7455,true,,2500000035517,3996,,1714071081000,lightspeed
2200000079015,7901,completed-sales,,500,0,33,0.066,533,533,true,,5657833182899,3997,,1714072790000,lightspeed
2200000079107,7910,completed-sales,2000000006574,26400,0,1716,0.065,28116,28116,true,,2500000035449,3998,,1714077260000,lightspeed
2200000079190,7919,completed-sales,,1233,0,80,0.0649,1313,1313,true,,3194187537798,3999,,1714080406000,lightspeed
2200000079213,7921,completed-sales,2000000023779,9917,0,645,0.065,10562,10562,true,,2500000035357,4000,,1714081043000,lightspeed
2200000079275,7927,completed-sales,2000000023854,235300,0,15295,0.065,250595,250595,true,,2500000035494,4001,,1714136492000,lightspeed
2200000079282,7928,completed-sales,2000000023793,7000,0,455,0.065,7455,7455,true,,2500000035371,4002,,1714139962000,lightspeed
2200000079398,7939,completed-sales,2000000002613,35000,0,2275,0.065,37275,37275,true,,2500000034299,4003,,1714144360000,lightspeed
2200000079411,7941,completed-sales,,188,0,12,0.0638,200,200,true,,1948415747976,4004,,1714144595000,lightspeed
2200000079459,7945,completed-sales,2000000018126,25033,0,1627,0.065,26660,26660,true,,2500000033698,4005,,1714146383000,lightspeed
2200000079473,7947,completed-sales,2000000002446,10794,0,702,0.065,11496,11496,true,,2500000035661,4006,,1714146623000,lightspeed
2200000079497,7949,completed-sales,,7000,0,455,0.065,7455,7455,true,,0349899183440,4007,,1714147891000,lightspeed
2200000079602,7960,completed-sales,2000000011592,3794,0,247,0.0651,4041,4041,true,,2500000035685,4008,,1714156283000,lightspeed
2200000079688,7968,completed-sales,2000000023977,5403,0,351,0.065,5754,5754,true,,2500000035692,4009,,1714160207000,lightspeed
2200000079695,7969,completed-sales,,2500,0,163,0.0652,2663,2663,true,,8174730440824,4010,,1714160447000,lightspeed
2200000079749,7974,completed-sales,,8822,0,573,0.065,9395,9395,true,,6219042872313,4011,,1714162698000,lightspeed
2200000079787,7978,completed-sales,2000000006628,3756,0,244,0.065,4000,4000,true,,2500000035623,4012,,1714164038000,lightspeed
2200000079800,7980,completed-sales,2000000023939,9355,0,608,0.065,9963,9963,true,,2500000035630,4013,,1714165901000,lightspeed
2200000079879,7987,completed-sales,2000000023960,5355,0,348,0.065,5703,5703,true,,2500000035678,4014,,1714226803000,lightspeed
2200000079886,7988,completed-sales,,6500,0,423,0.0651,6923,6923,true,,6668359170979,4015,,1714227068000,lightspeed
2200000079923,7992,completed-sales,,600,0,39,0.065,639,639,true,,0463610926274,4018,,1714230024000,lightspeed
2200000079954,7995,completed-sales,2000000023731,8500,0,0,0,8500,8500,true,,2500000035302,4019,,1714230209000,lightspeed
2200000079961,7996,completed-sales,,3287,0,214,0.0651,3501,3501,true,,1850940281699,4020,,1714235968000,lightspeed
2200000079985,7998,completed-sales,2000000023991,2548,0,166,0.0651,2714,2714,true,,2500000035746,4021,,1714236845000,lightspeed
2200000080004,8000,completed-sales,2000000022079,33375,2125,1869,0.0598,33119,33119,true,,2500000032622,4022,4023:2500,1714238851000,lightspeed
2200000080059,8005,completed-sales,,2348,0,153,0.0652,2501,2501,true,,4449475621079,4024,,1714243587000,lightspeed
2200000080073,8007,completed-sales,2000000003542,5917,0,385,0.0651,6302,6302,true,,2500000035739,4025,,1714245931000,lightspeed
2200000080110,8011,completed-sales,2000000023687,7200,0,468,0.065,7668,7668,true,,2500000035210,4026;4027,,1714312737000,lightspeed
2200000080127,8012,completed-sales,,1000,0,65,0.065,1065,1065,true,,9938941867097,4028,,1714315555000,lightspeed
2200000080134,8013,completed-sales,2000000016818,4348,0,283,0.0651,4631,4631,true,,2500000035791,4029,,1714318601000,lightspeed
2200000080141,8014,completed-sales,2000000024011,2855,0,186,0.0651,3041,3041,true,,2500000035807,4030,,1714321490000,lightspeed
2200000080189,8018,completed-sales,2000000024028,4695,0,305,0.065,5000,5000,true,,2500000035814,4035,,1714324563000,lightspeed
2200000080196,8019,completed-sales,2000000024059,3200,0,208,0.065,3408,3408,true,,2500000035845,4036,,1714326007000,lightspeed
2200000080202,8020,completed-sales,2000000024059,1033,0,67,0.0649,1100,1100,true,,7871071021385,4037,,1714328137000,lightspeed
2200000080264,8026,completed-sales,,4000,0,260,0.065,4260,4260,true,,7302501466198,4040,,1714403593000,lightspeed
2200000080295,8029,completed-sales,2000000023908,2500,0,0,0,2500,2500,true,,2500000035579,,4041:2500,1714405016000,lightspeed
2200000080318,8031,completed-sales,2000000023168,50,0,0,0,50,50,true,,,4043,,1714405332000,lightspeed
2200000080394,8039,completed-sales,,1972,0,128,0.0649,2100,2100,true,,8301959242650,4050,,1714414205000,lightspeed
2200000080479,8047,completed-sales,2000000024073,223200,0,14508,0.065,237708,237708,true,,2500000035869,4051,,1714418199000,lightspeed
2200000080509,8050,completed-sales,2000000024141,4500,0,293,0.0651,4793,4793,true,,2500000035982,4052,,1714421296000,lightspeed
2200000080516,8051,completed-sales,,2066,0,134,0.0649,2200,2200,true,,7708597741933,4053,,1714421544000,lightspeed
2200000080530,8053,completed-sales,2000000016689,2630,0,0,0,2630,2630,true,,2500000036002,4054,,1714424794000,lightspeed
2200000080547,8054,completed-sales,2000000024127,17644,0,1147,0.065,18791,18791,true,,2500000035968,4055,,1714425502000,lightspeed
2200000080622,8062,completed-sales,2000000003429,13500,0,878,0.065,14378,14378,true,,2500000035715,4056,,1714486139000,lightspeed
2200000080653,8065,completed-sales,2000000024172,2348,0,153,0.0652,2501,2501,true,,2500000036019,4057,,1714486594000,lightspeed
2200000080776,8077,completed-sales,2000000024196,2348,0,153,0.0652,2501,2501,true,,2500000036033,4058,,1714492998000,lightspeed
2200000080820,8082,completed-sales,2000000024103,7408,0,482,0.0651,7890,7890,true,,2500000035944,4059,,1714496346000,lightspeed
2200000080837,8083,completed-sales,2000000024103,4696,0,305,0.0649,5001,5001,true,,2500000035920,4060,,1714496383000,lightspeed
2200000080899,8089,completed-sales,,4000,0,260,0.065,4260,4260,true,,3123898390330,4061,,1714500547000,lightspeed
2200000080905,8090,completed-sales,2000000024202,6048,0,393,0.065,6441,6441,true,,2500000036040,4062,,1714501850000,lightspeed
2200000080998,8099,completed-sales,2000000024066,23474,600,1487,0.065,24361,24361,true,,2500000035852;2500000035876,4063,,1714505484000,lightspeed
2200000081056,8105,completed-sales,2000000016832,1500,0,98,0.0653,1598,1598,true,,2500000036088,4064,,1714507353000,lightspeed
2200000081070,8107,completed-sales,2000000024080,15848,0,1030,0.065,16878,16878,true,,2500000035890,4065,,1714508543000,lightspeed
2200000081094,8109,completed-sales,2000000023809,12896,0,838,0.065,13734,13734,true,,2500000035388,4066,,1714508863000,lightspeed
2200000081117,8111,completed-sales,2000000023786,9230,0,600,0.065,9830,9830,true,,2500000035364,4067,,1714509735000,lightspeed
2200000081131,8113,completed-sales,2000000015866,2400,0,156,0.065,2556,2556,true,,2500000036101,4068,,1714511402000,lightspeed
2200000081155,8115,completed-sales,2000000024233,3794,0,247,0.0651,4041,4041,true,,2500000036095,4069,,1714512261000,lightspeed
2200000081216,8121,completed-sales,2000000024127,0,0,0,0,0,0,true,,2500000036125,,,1714578619000,lightspeed
2200000081223,8122,completed-sales,2000000013817,16500,0,1073,0.065,17573,17573,true,,2500000035647,4070,,1714580597000,lightspeed
2200000081230,8123,completed-sales,,5000,0,325,0.065,5325,5325,true,,8910215429270,4071,,1714583380000,lightspeed
2200000081278,8127,completed-sales,,2500,0,163,0.0652,2663,2663,true,,7946876076967,4072,,1714587224000,lightspeed
2200000081285,8128,completed-sales,,-2500,0,-163,0,-2663,-2663,true,,1114054303334,4073,,1714587302000,lightspeed
2200000081346,8134,completed-sales,2000000023885,6525,0,424,0.065,6949,6949,true,,2500000035548;2500000035555,4076,,1714589755000,lightspeed
2200000081377,8137,completed-sales,2000000024271,120000,0,7800,0.065,127800,127800,true,,2500000036170,4077,,1714592408000,lightspeed
2200000081421,8142,completed-sales,2000000022079,3200,0,208,0.065,3408,3408,true,,2500000035753,4078,,1714595498000,lightspeed
2200000081445,8144,completed-sales,,3944,0,256,0.0649,4200,4200,true,,3632383226707,4079,,1714595573000,lightspeed
2200000081452,8145,completed-sales,2000000004310,3500,0,228,0.0651,3728,3728,true,,2500000036194,4080,,1714595738000,lightspeed
2200000081506,8150,completed-sales,2000000014906,18825,0,1224,0.065,20049,20049,true,,2500000035708,4081,,1714599323000,lightspeed
2200000081513,8151,completed-sales,2000000020754,3794,0,247,0.0651,4041,4041,true,,2500000036200,4082,,1714599607000,lightspeed
2200000081568,8156,completed-sales,,1000,0,65,0.065,1065,1065,true,,5518536589739,4083,,1714658991000,lightspeed
2200000081582,8158,completed-sales,,1000,0,65,0.065,1065,1065,true,,0541536834030,4086,,1714660680000,lightspeed
2200000081636,8163,completed-sales,2000000024219,18163,0,1181,0.065,19344,19344,true,,2500000036132,4087,,1714661342000,lightspeed
2200000081698,8169,completed-sales,2000000023915,34866,0,2266,0.065,37132,37132,true,,2500000035593,4088,,1714663943000,lightspeed
2200000081704,8170,completed-sales,2000000024295,2348,0,153,0.0652,2501,2501,true,,2500000036224,4089,,1714665564000,lightspeed
2200000081728,8172,completed-sales,,1500,0,98,0.0653,1598,1598,true,,0044713069299,4090,,1714666606000,lightspeed
2200000081766,8176,completed-sales,,1033,0,67,0.0649,1100,1100,true,,4455800453567,4091,,1714667918000,lightspeed
2200000081841,8184,completed-sales,,1000,0,65,0.065,1065,1065,true,,7532249325765,4095,,1714670339000,lightspeed
2200000081872,8187,completed-sales,2000000015774,3956,0,257,0.065,4213,4213,true,,2500000036118,4096,,1714673124000,lightspeed
2200000081933,8193,completed-sales,2000000024097,26896,2066,1614,0.065,26444,26444,true,,2500000035913,4097,,1714676913000,lightspeed
2200000081964,8196,completed-sales,2000000008172,0,0,0,0,0,0,true,,2500000036262,,,1714679817000,lightspeed
2200000081988,8198,completed-sales,2000000024325,9700,0,631,0.0651,10331,10331,true,,2500000036279,4098,,1714681954000,lightspeed
2200000082022,8202,completed-sales,,2000,0,130,0.065,2130,2130,true,,3986996106018,4099,,1714683809000,lightspeed
2200000082039,8203,completed-sales,2000000003894,5000,0,325,0.065,5325,5325,true,,2500000036286,4100,,1714684785000,lightspeed
2200000082046,8204,completed-sales,2000000003894,8000,0,520,0.065,8520,8520,true,,7734572788334,4101,4102:2500,1714684984000,lightspeed
2200000082060,8206,completed-sales,2000000024332,2348,0,153,0.0652,2501,2501,true,,2500000036293,4103,,1714685791000,lightspeed
2200000082077,8207,completed-sales,,4500,0,293,0.0651,4793,4793,true,,9438140040616,4104,,1714686674000,lightspeed
2200000082084,8208,completed-sales,,5000,0,325,0.065,5325,5325,true,,1675952126697,4105,,1714686861000,lightspeed
2200000082176,8217,completed-sales,2000000021287,8500,4250,276,0.0649,4526,4526,true,,2500000036057,4106,,1714744868000,lightspeed
2200000082206,8220,completed-sales,2000000022697,37769,3322,2239,0.065,36686,36686,true,,2500000033742,4107,,1714747806000,lightspeed
2200000082244,8224,completed-sales,2000000007892,3663,0,238,0.065,3901,3901,true,,2500000036231,4108,,1714750377000,lightspeed
2200000082282,8228,completed-sales,2000000004303,8500,0,553,0.0651,9053,9053,true,,2500000035487,4109,,1714754464000,lightspeed
2200000082305,8230,completed-sales,2000000024363,2500,0,0,0,2500,2500,true,,2500000036347,4110,,1714754834000,lightspeed
2200000082329,8232,completed-sales,,1500,0,98,0.0653,1598,1598,true,,0454289556893,4111,,1714754962000,lightspeed
2200000082374,8237,completed-sales,,4000,0,260,0.065,4260,4260,true,,8691123081728,4112,,1714759438000,lightspeed
2200000082466,8246,completed-sales,2000000024370,12700,0,826,0.065,13526,13526,true,,2500000036354,4113,,1714764308000,lightspeed
2200000082473,8247,completed-sales,,2066,0,134,0.0649,2200,2200,true,,3221840769996,4114,,1714764334000,lightspeed
2200000082558,8255,completed-sales,2000000024349,14000,0,910,0.065,14910,14910,true,,2500000036309;2500000036316,4115,,1714770507000,lightspeed
2200000082589,8258,completed-sales,,2348,0,153,0.0652,2501,2501,true,,1574437087464,4118,,1714832169000,lightspeed
2200000082619,8261,completed-sales,2000000011325,2348,0,153,0.0652,2501,2501,true,,2500000036323,4119,,1714833921000,lightspeed
2200000082633,8263,completed-sales,2000000011516,55400,0,3601,0.065,59001,59001,true,,2500000035012,4121,,1714835576000,lightspeed
2200000082640,8264,completed-sales,2000000006215,16137,0,1049,0.065,17186,17186,true,,2500000036187,4120,,1714835539000,lightspeed
2200000082657,8265,completed-sales,2000000024356,12000,0,780,0.065,12780,12780,true,,2500000036330,4122,,1714836123000,lightspeed
2200000082664,8266,completed-sales,2000000024417,50000,0,3250,0.065,53250,53250,true,,2500000036415,4123,,1714837362000,lightspeed
2200000082688,8268,completed-sales,,3944,0,256,0.0649,4200,4200,true,,4714257952703,4124,,1714838253000,lightspeed
2200000082695,8269,completed-sales,,3000,0,195,0.065,3195,3195,true,,6142170193459,4125,,1714838322000,lightspeed
2200000082701,8270,completed-sales,2000000024424,150000,0,9750,0.065,159750,159750,true,,2500000036422,4126,,1714840087000,lightspeed
2200000082718,8271,completed-sales,,11533,0,750,0.065,12283,12283,true,,3706989531333,4127,,1714840200000,lightspeed
2200000082725,8272,completed-sales,,3400,0,221,0.065,3621,3621,true,,5196865332709,4128,,1714844254000,lightspeed
2200000082732,8273,completed-sales,,2066,0,134,0.0649,2200,2200,true,,8791863732253,4129,,1714846527000,lightspeed
2200000082763,8276,completed-sales,2000000024431,12000,0,0,0,12000,12000,true,,2500000036446,4130,,1714849370000,lightspeed
2200000082800,8280,completed-sales,2000000024462,190000,0,12350,0.065,202350,202350,true,,2500000036477,4131,,1714851773000,lightspeed
2200000082831,8283,completed-sales,,2900,0,189,0.0652,3089,3089,true,,4976667141157,4132,,1714852042000,lightspeed
2200000082848,8284,completed-sales,2000000024479,104000,600,6721,0.065,110121,110121,true,,2500000036491,4133,,1714852571000,lightspeed
2200000082855,8285,completed-sales,,4000,0,260,0.065,4260,4260,true,,3610923271691,4134,,1714852950000,lightspeed
2200000082886,8288,completed-sales,,6000,0,390,0.065,6390,6390,true,,6695156149242,4135,,1714921253000,lightspeed
2200000082916,8291,completed-sales,,215000,0,13975,0.065,228975,228975,true,,7032126798045,4136,,1714922080000,lightspeed
2200000082947,8294,completed-sales,2000000010755,2855,0,186,0.0651,3041,3041,true,,2500000036507,4137,,1714928201000,lightspeed
2200000082978,8297,completed-sales,2000000021737,8000,0,520,0.065,8520,8520,true,,2500000035906,4138,,1714933744000,lightspeed
2200000082992,8299,completed-sales,2000000023847,11000,0,715,0.065,11715,11715,true,,2500000035456,4139,,1714936875000,lightspeed
2200000083050,8305,completed-sales,2000000024264,1500,0,98,0.0653,1598,1598,true,,2500000036156,4141,4140:1500,1715004581000,lightspeed
2200000083067,8306,completed-sales,,3000,0,195,0.065,3195,3195,true,,3948579913369,4142,,1715005883000,lightspeed
2200000083128,8312,completed-sales,2000000024172,2348,0,153,0.0652,2501,2501,true,,2500000036538,4145,,1715009594000,lightspeed
2200000083166,8316,completed-sales,2000000024516,2348,0,153,0.0652,2501,2501,true,,2500000036552,4146,,1715012538000,lightspeed
2200000083197,8319,completed-sales,2000000024448,8500,0,553,0.0651,9053,9053,true,,2500000036453,4147,,1715014815000,lightspeed
2200000083241,8324,completed-sales,2000000014494,2348,0,153,0.0652,2501,2501,true,,2500000036569,4148,,1715021165000,lightspeed
2200000083272,8327,completed-sales,,1500,0,98,0.0653,1598,1598,true,,0995466424470,4149,,1715022433000,lightspeed
2200000083319,8331,completed-sales,,1000,0,0,0,1000,1000,true,,5371706168659,4152,,1715025093000,lightspeed
2200000083340,8334,completed-sales,2000000024547,150000,5000,9425,0.065,154425,154425,true,,2988271560691,4153,,1715026758000,lightspeed
2200000083357,8335,completed-sales,,3000,0,195,0.065,3195,3195,true,,2451455374143,4154,,1715027634000,lightspeed
2200000083364,8336,completed-sales,2000000004303,5348,0,348,0.0651,5696,5696,true,,2500000036583,4155,,1715027806000,lightspeed
2200000083388,8338,completed-sales,,1972,0,128,0.0649,2100,2100,true,,4399008715136,4157,,1715030149000,lightspeed
2200000083401,8340,completed-sales,2000000024530,3000,0,195,0.065,3195,3195,true,,2500000036590,4158,,1715030588000,lightspeed
2200000083432,8343,completed-sales,2000000020334,3794,0,247,0.0651,4041,4041,true,,2500000036613,4159,,1715032592000,lightspeed
2200000083524,8352,completed-sales,2000000021447,7695,0,500,0.065,8195,8195,true,,2500000036620,4160,,1715092973000,lightspeed
2200000083548,8354,completed-sales,,4033,310,242,0.065,3965,3965,true,,9508136782391,4161,,1715093549000,lightspeed
2200000083586,8358,completed-sales,2000000024509,5355,0,348,0.065,5703,5703,true,,2500000036545,4162,,1715095358000,lightspeed
2200000083616,8361,completed-sales,2000000003429,20000,0,1300,0.065,21300,21300,true,,2500000036064,4163,,1715098834000,lightspeed
2200000083623,8362,completed-sales,,3000,0,195,0.065,3195,3195,true,,0050913846523,4164,,1715100045000,lightspeed
2200000083678,8367,completed-sales,2000000024547,4000,0,260,0.065,4260,4260,true,,2500000036606,4165,,1715101845000,lightspeed
2200000083784,8378,completed-sales,2000000012001,6848,0,445,0.065,7293,7293,true,,2500000036729,4168,,1715109692000,lightspeed
2200000083906,8390,completed-sales,,14200,0,923,0.065,15123,15123,true,,7354495280885,4173,,1715114612000,lightspeed
2200000083920,8392,completed-sales,2000000024400,52583,0,3418,0.065,56001,56001,true,,2500000036408,4174,,1715115641000,lightspeed
2200000083944,8394,completed-sales,2000000024318,28000,0,1560,0.0557,29560,29560,true,,2500000036255,4176,4175:4000,1715116844000,lightspeed
2200000083951,8395,completed-sales,,3000,0,195,0.065,3195,3195,true,,3909607771283,4177,,1715119444000,lightspeed
2200000084033,8403,completed-sales,,11000,2750,536,0.065,8786,8786,true,,0236807898155,4178,,1715179698000,lightspeed
2200000084071,8407,completed-sales,2000000016351,9533,0,620,0.065,10153,10153,true,,2500000036774,4179,,1715183629000,lightspeed
2200000084118,8411,completed-sales,2000000024585,9748,0,634,0.065,10382,10382,true,,2500000036651;2500000036668,4180,,1715188545000,lightspeed
2200000084149,8414,completed-sales,2000000024219,23330,0,1516,0.065,24846,24846,true,,2500000036071,4182,,1715189180000,lightspeed
2200000084170,8417,completed-sales,2000000019789,13873,0,902,0.065,14775,14775,true,,2500000036781,4183,,1715191381000,lightspeed
2200000084200,8420,completed-sales,2000000023748,10000,0,488,0.0488,10488,10488,true,,2500000035319,4184,4185:2500,1715193529000,lightspeed
2200000084248,8424,completed-sales,2000000016313,13166,0,856,0.065,14022,14022,true,,2500000036163,4186,,1715199590000,lightspeed
2200000084309,8430,completed-sales,2000000024646,4633,0,301,0.065,4934,4934,true,,2500000036798,4189,,1715265134000,lightspeed
2200000084392,8439,completed-sales,2000000019789,2348,0,153,0.0652,2501,2501,true,,2500000036842,4190,,1715268952000,lightspeed
2200000084439,8443,completed-sales,2000000024592,7000,0,455,0.065,7455,7455,true,,2500000036682,4191,,1715271353000,lightspeed
2200000084453,8445,completed-sales,2000000019000,4695,0,305,0.065,5000,5000,true,,2500000036835,4192,,1715272514000,lightspeed
2200000084460,8446,completed-sales,2000000024684,3940,0,256,0.065,4196,4196,true,,2500000036873,4193,,1715275024000,lightspeed
2200000084507,8450,completed-sales,2000000024622,7750,0,504,0.065,8254,8254,true,,2500000036767,4194,,1715275670000,lightspeed
2200000084521,8452,completed-sales,2000000024127,10000,0,650,0.065,10650,10650,true,,2500000036859,4195,,1715276364000,lightspeed
2200000084569,8456,completed-sales,2000000009858,6533,0,262,0.0401,6795,6795,true,,2500000036828,4197,4196:2500,1715278205000,lightspeed
2200000084606,8460,completed-sales,2000000012087,2400,0,156,0.065,2556,2556,true,,2500000036880,4198,,1715280166000,lightspeed
2200000084644,8464,completed-sales,2000000010854,14465,995,876,0.065,14346,14346,true,,2500000036699,4201,,1715282138000,lightspeed
2200000084675,8467,completed-sales,2000000024134,0,0,0,0,0,0,true,,,4202,4203:18250,1715285942000,lightspeed
2200000084682,8468,completed-sales,2000000024134,11750,0,0,0,11750,11750,true,,2500000035975,,4204:11750,1715286096000,lightspeed
2200000084705,8470,completed-sales,,2972,0,193,0.0649,3165,3165,true,,7420053184312,4205,,1715288721000,lightspeed
2200000084729,8472,completed-sales,2000000004310,2200,0,143,0.065,2343,2343,true,,2500000036910,4206,,1715290781000,lightspeed
2200000084804,8480,completed-sales,2000000024714,5181,0,337,0.065,5518,5518,true,,2500000036927,4207,,1715352532000,lightspeed
2200000084866,8486,completed-sales,,188,0,12,0.0638,200,200,true,,9127686816785,4208,,1715358856000,lightspeed
2200000084873,8487,completed-sales,2000000024677,11000,0,715,0.065,11715,11715,true,,2500000036866,4209,,1715358939000,lightspeed
2200000084941,8494,completed-sales,,1000,0,0,0,1000,1000,true,,1654302195958,4210,,1715360531000,lightspeed
2200000084965,8496,completed-sales,2000000024127,11787,0,766,0.065,12553,12553,true,,2500000036934,4211,,1715361536000,lightspeed
2200000084996,8499,completed-sales,2000000024592,10000,0,650,0.065,10650,10650,true,,2500000036675,4212,,1715362171000,lightspeed
2200000085009,8500,completed-sales,,1033,0,67,0.0649,1100,1100,true,,7673263890393,4213,,1715362218000,lightspeed
2200000085023,8502,completed-sales,2000000003641,35000,0,2275,0.065,37275,37275,true,,2500000036217,4214,,1715365397000,lightspeed
2200000085078,8507,completed-sales,2000000024738,3137,0,204,0.065,3341,3341,true,,2500000036958,4216,,1715367800000,lightspeed
2200000085085,8508,completed-sales,,2000,0,0,0,2000,2000,true,,9319746741629,4217,,1715368857000,lightspeed
2200000085122,8512,completed-sales,2000000024394,6500,0,423,0.0651,6923,6923,true,,2500000036392,4219,4218:1500,1715374515000,lightspeed
2200000085207,8520,completed-sales,,4000,0,260,0.065,4260,4260,true,,9790605229272,4220,,1715437046000,lightspeed
2200000085214,8521,completed-sales,,2000,0,130,0.065,2130,2130,true,,9681764191114,4221,,1715439751000,lightspeed
2200000085221,8522,completed-sales,,3756,0,244,0.065,4000,4000,true,,8440461221439,4222,,1715440038000,lightspeed
2200000085238,8523,completed-sales,,3300,0,215,0.0652,3515,3515,true,,3412795867480,4223,,1715440092000,lightspeed
2200000085245,8524,completed-sales,,4000,0,260,0.065,4260,4260,true,,2008710516901,4224,,1715440458000,lightspeed
2200000085269,8526,completed-sales,,500,0,33,0.066,533,533,true,,0259503625702,4225,,1715443727000,lightspeed
2200000085344,8534,completed-sales,2000000024776,10500,0,683,0.065,11183,11183,true,,2500000037030,4226,,1715445765000,lightspeed
2200000085368,8536,completed-sales,,1200,0,78,0.065,1278,1278,true,,6708036761059,4227,,1715446751000,lightspeed
