"workorderItemID","workorderID","itemID","unitQuantity","unitPrice","unitCost","note","tax","approved","warranty","isSpecialOrder","saleLineID","saleID","employeeID","discountID","timeStamp"
"7152","3822","119","1","120","","","true","false","false","false","15221","8940","11","0","2024-05-25T14:05:04+00:00"
"7153","3823","1046","1","15","","","true","false","false","false","15223","8895","1","0","2024-05-24T14:47:11+00:00"
"7154","3799","451","1","15","","","true","false","false","false","15224","8855","1","0","2024-05-23T16:01:37+00:00"
"7155","3799","206","1","20","","","true","false","false","false","15225","8855","1","0","2024-05-23T16:01:37+00:00"
"7156","3800","701","1","30","","","true","false","false","false","15231","8855","1","0","2024-05-23T16:01:37+00:00"
"7157","3799","701","1","30","","","true","false","false","false","15232","8855","1","0","2024-05-23T16:01:37+00:00"
"7159","3826","991","1","10.33","","","true","false","false","false","15239","8861","11","0","2024-05-23T17:53:55+00:00"
"7160","3826","994","1","18.22","","","true","false","false","false","15240","8861","11","0","2024-05-23T17:53:55+00:00"
"7161","3825","646","1","35","","","true","false","false","false","15243","8898","11","0","2024-05-24T15:26:52+00:00"
"7162","3808","587","1","45","","","true","false","false","false","15244","8876","10","0","2024-05-23T21:16:00+00:00"
"7164","3727","119","1","120","","","true","false","false","false","15248","8906","1","0","2024-05-24T16:34:13+00:00"
"7165","3789","1016","1","650","","","true","false","false","false","15249","8872","1","0","2024-05-23T20:26:30+00:00"
"7166","3766","317","2","12","","","true","false","false","false","15252","8937","1","0","2024-05-25T13:54:15+00:00"
"7167","3820","139","1","3","","","true","false","false","false","15255","8922","13","0","2024-05-24T20:09:30+00:00"
"7168","3830","119","1","120","","","true","false","false","false","15261","8985","7","0","2024-05-28T16:58:21+00:00"
"7169","3831","119","1","120","","","true","false","false","false","15263","8985","7","0","2024-05-28T16:58:26+00:00"
"7170","3832","119","1","120","","","true","false","false","false","15265","8985","7","0","2024-05-28T16:58:39+00:00"
"7171","3840","991","1","10.33","","","true","false","false","false","15276","8894","7","0","2024-05-24T14:46:02+00:00"
"7172","3840","15","1","27.23","","","true","false","false","false","15277","8894","7","0","2024-05-24T14:46:03+00:00"
"7173","3577","65","1","22","","","true","false","false","false","15278","8888","5","0","2024-05-24T14:16:26+00:00"
"7174","3814","641","1","60","","","true","false","false","false","15279","8919","13","0","2024-05-24T19:10:55+00:00"
"7175","3814","991","1","10.33","","","true","false","false","false","15280","8919","13","0","2024-05-24T19:10:55+00:00"
"7176","3814","6","1","13.15","","","true","false","false","false","15281","8919","13","0","2024-05-24T19:10:56+00:00"
"7177","3841","477","1","450","","","true","false","false","false","15284","8903","1","1","2024-05-24T15:57:11+00:00"
"7178","3841","539","2","50","","","true","false","false","false","15285","8903","1","0","2024-05-24T15:57:12+00:00"
"7179","3751","637","1","5","","","true","false","false","false","15286","8958","13","0","2024-05-25T18:02:13+00:00"
"7180","3751","316","1","3.5","","","true","false","false","false","15287","8958","13","0","2024-05-25T18:02:13+00:00"
"7182","3727","563","1","700","","","true","false","false","false","15289","8906","1","0","2024-05-24T16:34:14+00:00"
"7183","3842","6","1","13.15","","","true","false","true","false","15294","8916","1","0","2024-05-24T18:11:11+00:00"
"7184","3842","991","1","10.33","","","true","false","true","false","15295","8916","1","0","2024-05-24T18:11:11+00:00"
"7185","3816","316","1","3.5","","","true","false","false","false","15296","8951","7","0","2024-05-25T16:28:38+00:00"
"7186","3816","139","1","3","","","true","false","false","false","15297","8951","7","0","2024-05-25T16:28:38+00:00"
"7187","3816","370","2","29.99","","","true","false","false","false","15299","8951","7","0","2024-05-25T16:28:39+00:00"
"7188","3844","991","1","10.33","","","true","false","false","false","15304","8943","1","0","2024-05-25T14:21:07+00:00"
"7189","3844","6","1","13.15","","","true","false","false","false","15305","8943","1","0","2024-05-25T14:21:07+00:00"
"7190","3845","1046","1","15","","","false","false","false","false","15307","9072","1","0","2024-05-31T20:55:17+00:00"
"7191","3844","553","1","40","","","true","false","false","false","15308","8943","1","0","2024-05-25T14:21:07+00:00"
"7192","3846","991","1","10.33","","","true","false","false","false","15310","8947","1","0","2024-05-25T15:00:50+00:00"
"7193","3846","6","1","13.15","","","true","false","false","false","15311","8947","1","0","2024-05-25T15:00:50+00:00"
"7194","3846","330","1","30","","","true","false","false","false","15312","8947","1","0","2024-05-25T15:00:50+00:00"
"7195","3848","907","2","70","","","true","false","false","false","15316","9044","1","0","2024-05-30T17:38:46+00:00"
"7196","3848","17","1","19.72","","","true","false","false","false","15317","9044","1","0","2024-05-30T17:38:46+00:00"
"7198","3848","6","1","13.15","","","true","false","false","false","15319","9044","1","0","2024-05-30T17:38:46+00:00"
"7199","3848","142","2","10","","","true","false","false","false","15320","9044","1","0","2024-05-30T17:38:46+00:00"
"7200","3848","156","2","15","","","true","false","false","false","15321","9044","1","0","2024-05-30T17:38:47+00:00"
"7201","3848","317","2","12","","","true","false","false","false","15322","9044","1","0","2024-05-30T17:38:47+00:00"
"7202","3828","991","1","10.33","","","true","false","false","false","15333","8989","13","0","2024-05-28T17:55:29+00:00"
"7203","3848","15","1","27.23","","","true","false","false","false","15335","9044","13","0","2024-05-30T17:38:47+00:00"
"7204","3848","1171","1","50","","","true","false","false","false","15337","9044","1","0","2024-05-30T17:38:47+00:00"
"7205","3851","156","1","15","","","true","false","false","false","15342","8965","11","0","2024-05-26T14:39:48+00:00"
"7206","3851","142","1","10","","","true","false","false","false","15343","8965","11","0","2024-05-26T14:39:48+00:00"
"7207","3851","317","1","12","","","true","false","false","false","15344","8965","11","0","2024-05-26T14:39:48+00:00"
"7208","3852","958","1","60","","","true","false","false","false","15346","0","11","0","2024-05-26T14:41:48+00:00"
"7209","3852","44","1","30","","","true","false","false","false","15347","0","11","0","2024-05-26T14:44:04+00:00"
"7210","3853","994","1","18.22","","","true","false","false","false","15349","8967","11","0","2024-05-26T15:12:45+00:00"
"7211","3853","17","1","19.72","","","true","false","false","false","15350","8967","11","0","2024-05-26T15:12:45+00:00"
"7212","3652","209","1","20","","","true","false","false","false","15358","9265","11","0","2024-06-12T20:01:04+00:00"
"7214","3652","317","2","12","","","true","false","false","false","15360","9265","11","0","2024-06-12T20:01:04+00:00"
"7215","3652","139","1","3","","","true","false","false","false","15361","9265","11","0","2024-06-12T20:01:04+00:00"
"7216","3652","316","1","3.5","","","true","false","false","false","15362","9265","11","0","2024-06-12T20:01:05+00:00"
"7217","3857","544","2","25","","","true","false","false","false","15370","9004","1","0","2024-05-28T21:40:53+00:00"
"7218","3857","6","2","13.15","","","true","false","false","false","15371","9004","1","0","2024-05-28T21:40:53+00:00"
"7219","3857","991","1","10.33","","","true","false","false","false","15372","9004","1","0","2024-05-28T21:40:53+00:00"
"7220","3856","297","1","80","","","true","false","false","false","15374","8990","1","0","2024-05-28T17:56:17+00:00"
"7221","3856","729","1","15","","","true","false","false","false","15375","8990","1","0","2024-05-28T17:56:17+00:00"
"7222","3856","299","1","30","","","true","false","false","false","15376","8990","1","0","2024-05-28T17:56:18+00:00"
"7223","3859","994","1","18.22","","","true","false","false","false","15382","8995","7","0","2024-05-28T18:56:23+00:00"
"7224","3859","991","1","10.33","","","true","false","false","false","15383","8995","7","0","2024-05-28T18:56:23+00:00"
"7225","3861","158","1","25","","","true","false","false","false","15386","8998","7","0","2024-05-28T19:42:45+00:00"
"7226","3861","317","1","12","","","true","false","false","false","15387","8998","7","0","2024-05-28T19:42:46+00:00"
"7227","3854","991","1","10.33","","","true","false","true","false","15389","9001","1","0","2024-05-28T20:35:25+00:00"
"7228","3857","395","1","25","","","true","false","false","false","15391","9004","7","0","2024-05-28T21:40:54+00:00"
"7229","3865","17","1","19.72","","","true","false","false","false","15396","9014","7","0","2024-05-29T15:44:10+00:00"
"7230","3865","994","1","18.22","","","true","false","false","false","15397","9014","7","0","2024-05-29T15:44:10+00:00"
"7231","3865","169","1","80","","","true","false","false","false","15398","9014","7","0","2024-05-29T15:44:11+00:00"
"7232","3732","173","1","190","","","true","false","false","false","15400","9037","7","7","2024-05-30T15:30:23+00:00"
"7235","3867","994","1","18.22","","","true","false","false","false","15404","9016","7","0","2024-05-29T16:44:48+00:00"
"7236","3867","991","1","10.33","","","true","false","false","false","15405","9016","7","0","2024-05-29T16:44:48+00:00"
"7237","3764","994","1","18.22","","","true","false","false","false","15407","0","1","0","2024-05-29T16:37:16+00:00"
"7238","3764","17","1","19.72","","","true","false","false","false","15408","0","1","0","2024-05-29T16:37:18+00:00"
"7239","3864","6","1","13.15","","","true","false","false","false","15410","9022","7","0","2024-05-29T18:52:15+00:00"
"7240","3864","991","1","10.33","","","true","false","false","false","15411","9022","7","0","2024-05-29T18:52:15+00:00"
"7241","3864","1117","1","25","","","true","false","false","false","15412","9022","7","0","2024-05-29T18:52:15+00:00"
"7242","3864","391","1","12","","","true","false","false","false","15413","9022","7","0","2024-05-29T18:52:15+00:00"
"7243","3868","685","1","85","","","true","false","false","false","15415","9021","1","0","2024-05-29T18:18:32+00:00"
"7244","3868","991","1","10.33","","","true","false","false","false","15416","9021","1","0","2024-05-29T18:18:32+00:00"
"7245","3858","173","1","190","","","true","false","false","false","15418","9030","7","0","2024-05-29T21:56:10+00:00"
"7246","3858","172","1","160","","","true","false","false","false","15419","9030","7","0","2024-05-29T21:56:10+00:00"
"7247","3869","477","1","450","","","true","false","false","false","15421","9020","7","0","2024-05-29T18:09:49+00:00"
"7248","3869","1002","1","50","","","true","false","false","false","15422","9020","7","0","2024-05-29T18:09:49+00:00"
"7249","3869","1135","9","5","","","true","false","false","false","15423","9020","7","0","2024-05-29T18:09:49+00:00"
"7250","3583","157","1","25","","","false","false","false","false","15424","9024","11","0","2024-05-29T19:00:51+00:00"
"7251","3863","1037","1","90","","","true","false","false","false","15429","9027","11","0","2024-05-29T20:37:40+00:00"
"7252","3862","906","2","80","","","true","false","false","false","15433","9036","5","0","2024-05-30T14:54:56+00:00"
"7253","3862","994","1","18.22","","","true","false","false","false","15434","9036","5","0","2024-05-30T14:54:57+00:00"
"7255","3862","6","1","13.15","","","true","false","false","false","15436","9036","5","0","2024-05-30T14:54:57+00:00"
"7258","3870","991","1","10.33","","","true","false","false","false","15441","9029","7","0","2024-05-29T21:50:12+00:00"
"7259","3870","6","1","13.15","","","true","false","false","false","15442","9029","7","0","2024-05-29T21:50:12+00:00"
"7260","3873","994","1","18.22","","","true","false","false","false","15446","9039","13","0","2024-05-30T15:50:30+00:00"
"7261","3873","991","1","10.33","","","true","false","false","false","15447","9039","13","0","2024-05-30T15:50:31+00:00"
"7262","3873","140","1","2","","","true","false","false","false","15448","9039","13","0","2024-05-30T15:50:31+00:00"
"7263","3873","188","1","80","","","true","false","false","false","15452","9039","13","0","2024-05-30T15:50:31+00:00"
"7264","3873","162","1","30","","","true","false","false","false","15453","9039","13","0","2024-05-30T15:50:31+00:00"
"7265","3871","6","1","13.15","","","true","false","false","false","15455","9089","13","0","2024-06-02T20:05:38+00:00"
"7266","3871","991","1","10.33","","","true","false","false","false","15456","9089","13","0","2024-06-02T20:05:38+00:00"
"7267","3871","689","1","55","","","true","false","false","false","15457","9089","13","0","2024-06-02T20:05:38+00:00"
"7268","3871","121","1","20","","","true","false","false","false","15458","9089","13","0","2024-06-02T20:05:38+00:00"
"7269","3871","645","1","20","","","true","false","false","false","15459","9089","13","0","2024-06-02T20:05:39+00:00"
"7270","3877","795","1","70","","","true","false","false","false","15467","9062","11","0","2024-05-31T14:50:32+00:00"
"7273","3527","891","1","2100","","","true","false","false","false","15473","9060","7","0","2024-05-31T14:02:57+00:00"
"7274","3527","1135","10","5","","","true","false","false","false","15474","9060","7","0","2024-05-31T14:02:57+00:00"
"7278","3878","142","1","10","","","true","false","false","false","15478","9145","13","0","2024-06-05T21:18:42+00:00"
"7279","3878","156","1","15","","","true","false","false","false","15479","9145","13","0","2024-06-05T21:18:43+00:00"
"7280","3878","317","1","12","","","true","false","false","false","15480","9145","13","0","2024-06-05T21:18:43+00:00"
"7282","3880","6","2","13.15","","","true","false","false","false","15485","9067","1","0","2024-05-31T17:13:23+00:00"
"7283","3880","329","2","25","","","true","false","false","false","15486","9067","1","0","2024-05-31T17:13:23+00:00"
"7284","3880","991","2","10.33","","","true","false","false","false","15488","9067","7","0","2024-05-31T17:13:24+00:00"
"7285","3880","139","1","3","","","true","false","false","false","15489","9067","7","4","2024-05-31T17:13:24+00:00"
"7286","3880","138","2","3","","","true","false","false","false","15490","9067","7","4","2024-05-31T17:13:24+00:00"
"7287","3880","316","1","3.5","","","true","false","false","false","15491","9067","7","4","2024-05-31T17:13:24+00:00"
"7288","3880","767","1","4","","","true","false","false","false","15492","9067","7","4","2024-05-31T17:13:25+00:00"
"7290","3880","1179","1","12","","","true","false","false","false","15494","9067","1","0","2024-05-31T17:13:25+00:00"
"7291","3882","1180","1","1220.66","","","true","false","false","false","15497","9071","1","0","2024-05-31T20:52:17+00:00"
"7292","3657","157","1","25","","","false","false","false","false","15503","9105","13","0","2024-06-03T19:44:53+00:00"
"7293","3728","1178","1","10","","","true","false","false","false","15505","9651","13","0","2024-06-28T19:59:34+00:00"
"7294","3887","624","1","1900","","","true","false","false","false","15508","9079","1","0","2024-06-01T17:17:43+00:00"
"7295","3887","912","1","20","","","true","false","false","false","15509","9079","1","1","2024-06-01T17:17:44+00:00"
"7296","3887","478","1","40","","","true","false","false","false","15510","9079","1","1","2024-06-01T17:17:44+00:00"
"7297","3887","375","1","50","","","true","false","false","false","15511","9079","1","1","2024-06-01T17:17:44+00:00"
"7298","3887","415","1","33","","","true","false","false","false","15512","9079","1","1","2024-06-01T17:17:44+00:00"
"7299","3889","317","1","12","","","true","false","false","false","15517","9083","1","0","2024-06-01T18:46:44+00:00"
"7300","3889","139","1","3","","","true","false","false","false","15518","9083","1","0","2024-06-01T18:46:45+00:00"
"7301","3889","316","1","3.5","","","true","false","false","false","15519","9083","1","0","2024-06-01T18:46:45+00:00"
"7303","3889","553","1","40","","","true","false","false","false","15521","9083","1","0","2024-06-01T18:46:45+00:00"
"7304","3888","17","1","19.72","","","true","false","false","false","15525","9084","1","0","2024-06-01T19:44:36+00:00"
"7305","3888","994","1","18.22","","","true","false","false","false","15526","9084","1","0","2024-06-01T19:44:37+00:00"
"7306","3888","142","2","10","","","true","false","false","false","15527","9084","1","0","2024-06-01T19:44:37+00:00"
"7307","3888","156","2","15","","","true","false","false","false","15528","9084","1","0","2024-06-01T19:44:37+00:00"
"7308","3888","317","2","12","","","true","false","false","false","15529","9084","1","0","2024-06-01T19:44:37+00:00"
"7309","3894","6","1","13.15","","","true","false","false","false","15535","9108","11","0","2024-06-03T21:01:37+00:00"
"7310","3894","991","1","10.33","","","true","false","false","false","15536","9108","11","0","2024-06-03T21:01:37+00:00"
"7311","3894","311","1","15","","","true","false","false","false","15537","9108","11","0","2024-06-03T21:01:37+00:00"
"7312","3893","317","1","12","","","true","false","false","false","15538","9108","11","0","2024-06-03T21:01:31+00:00"
"7313","3895","6","1","13.15","","","true","false","false","false","15543","9098","7","0","2024-06-03T17:18:38+00:00"
"7314","3895","991","1","10.33","","","true","false","false","false","15544","9098","7","0","2024-06-03T17:18:39+00:00"
"7316","3897","395","1","25","","","true","false","false","false","15554","9107","7","0","2024-06-03T20:43:11+00:00"
"7317","3898","985","1","150","","","true","false","false","false","15555","9144","7","0","2024-06-05T21:02:44+00:00"
"7318","3901","991","1","10.33","","","true","false","false","false","15561","9123","1","0","2024-06-04T18:09:29+00:00"
"7319","3901","6","1","13.15","","","true","false","false","false","15562","9123","1","0","2024-06-04T18:09:29+00:00"
"7320","3901","641","1","60","","","true","false","false","false","15563","9123","1","0","2024-06-04T18:09:30+00:00"
"7321","3900","1135","4","5","","","true","false","false","false","15565","9168","1","0","2024-06-06T21:17:18+00:00"
"7322","3900","889","1","60","","","false","false","false","false","15566","9168","1","0","2024-06-06T21:17:18+00:00"
"7324","3902","644","1","40","","","true","false","false","false","15568","9126","1","0","2024-06-04T19:03:54+00:00"
"7325","3902","991","1","10.33","","","true","false","false","false","15569","9126","1","0","2024-06-04T19:03:55+00:00"
"7326","3904","889","1","60","","","false","false","false","false","15574","9159","11","0","2024-06-06T17:18:56+00:00"
"7327","3904","904","1","15","","","true","false","false","false","15575","9159","11","0","2024-06-06T17:18:57+00:00"
"7328","3904","522","1","8","","","true","false","false","false","15576","9159","11","0","2024-06-06T17:18:57+00:00"
"7329","3903","994","1","18.22","","","true","false","false","false","15578","9129","7","0","2024-06-04T20:03:38+00:00"
"7331","3903","191","1","60","","","true","false","false","false","15580","9129","7","0","2024-06-04T20:03:38+00:00"
"7333","3908","1167","1","40","","","true","false","false","false","15587","9141","5","0","2024-06-05T19:35:59+00:00"
"7334","3908","485","1","15","","","true","false","false","false","15589","9141","11","0","2024-06-05T19:35:59+00:00"
"7336","3911","317","2","12","","","true","false","false","false","15600","9142","11","0","2024-06-05T19:38:08+00:00"
"7337","3910","317","2","12","","","true","false","false","false","15601","9162","11","0","2024-06-06T19:11:30+00:00"
"7338","3910","142","1","10","","","true","false","false","false","15602","9162","11","0","2024-06-06T19:11:30+00:00"
"7339","3910","156","1","15","","","true","false","false","false","15603","9162","11","0","2024-06-06T19:11:30+00:00"
"7340","3728","316","1","3.5","","","true","false","false","false","15607","9651","1","0","2024-06-28T19:59:34+00:00"
"7342","3913","6","1","13.15","","","true","false","false","false","15612","9151","7","0","2024-06-06T15:15:06+00:00"
"7344","3912","15","1","27.23","","","true","false","false","false","15614","9166","7","0","2024-06-06T20:15:26+00:00"
"7345","3912","991","1","10.33","","","true","false","false","false","15615","9166","7","0","2024-06-06T20:15:27+00:00"
"7346","3913","17","1","19.72","","","true","false","false","false","15616","9151","7","0","2024-06-06T15:15:06+00:00"
"7347","3913","142","2","10","","","true","false","false","false","15617","9151","1","0","2024-06-06T15:15:06+00:00"
"7348","3913","156","2","15","","","true","false","false","false","15618","9151","1","0","2024-06-06T15:15:06+00:00"
"7349","3913","317","2","12","","","true","false","false","false","15619","9151","1","0","2024-06-06T15:15:06+00:00"
"7350","3912","1142","1","20","","","true","false","false","false","15620","9166","7","0","2024-06-06T20:15:27+00:00"
"7351","3912","209","1","20","","","true","false","false","false","15621","9166","7","0","2024-06-06T20:15:27+00:00"
"7352","3913","911","1","15","","","true","false","false","false","15625","9151","7","0","2024-06-06T15:15:06+00:00"
"7354","3906","519","1","70","","","true","false","false","false","15628","9171","11","0","2024-06-07T14:22:41+00:00"
"7355","3906","156","1","15","","","true","false","false","false","15629","9171","11","0","2024-06-07T14:22:42+00:00"
"7356","3906","142","1","10","","","true","false","false","false","15630","9171","11","0","2024-06-07T14:22:42+00:00"
"7357","3906","316","1","3.5","","","true","false","false","false","15631","9171","11","0","2024-06-07T14:22:42+00:00"
"7358","3906","735","1","15","","","true","false","false","false","15633","9171","11","0","2024-06-07T14:22:42+00:00"
"7359","3909","112","1","20","","","true","false","false","false","15634","9174","7","0","2024-06-07T16:08:32+00:00"
"7360","3909","735","1","15","","","true","false","false","false","15635","9174","7","0","2024-06-07T16:08:33+00:00"
"7361","3909","221","1","25","","","true","false","false","false","15636","9174","7","0","2024-06-07T16:08:33+00:00"
"7362","3909","1036","1","35","","","true","false","false","false","15637","9174","7","0","2024-06-07T16:08:33+00:00"
"7363","3909","391","1","12","","","true","false","false","false","15639","9174","7","0","2024-06-07T16:08:33+00:00"
"7364","3919","889","1","60","","","false","false","false","false","15648","9195","11","0","2024-06-08T14:09:50+00:00"
"7365","3921","991","1","10.33","","","true","false","false","false","15655","9178","7","0","2024-06-07T17:22:11+00:00"
"7366","3921","15","1","27.23","","","true","false","false","false","15656","9178","7","6","2024-06-07T17:22:12+00:00"
"7367","3922","1082","1","2350","","","true","false","false","false","15658","9287","10","0","2024-06-15T18:00:15+00:00"
"7368","3922","616","1","80","","","true","false","false","false","15659","9287","10","1","2024-06-15T18:00:15+00:00"
"7369","3922","415","1","33","","","true","false","false","false","15660","9287","10","1","2024-06-15T18:00:15+00:00"
"7370","3923","991","1","10.33","","","true","false","false","false","15666","9185","1","0","2024-06-07T19:23:05+00:00"
"7371","3923","6","1","13.15","","","true","false","false","false","15667","9185","1","0","2024-06-07T19:23:05+00:00"
"7372","3923","140","1","2","","","true","false","false","false","15668","9185","1","0","2024-06-07T19:23:05+00:00"
"7373","3922","162","1","30","","","true","false","false","false","15669","9287","7","1","2024-06-15T18:00:15+00:00"
"7374","3920","157","1","25","","","false","false","false","false","15670","0","5","0","2024-06-07T20:06:22+00:00"
"7375","3919","206","1","25","","","true","false","false","false","15673","9195","1","0","2024-06-08T14:09:51+00:00"
"7376","3919","993","1","15","","","true","false","false","false","15674","9195","1","0","2024-06-08T14:09:51+00:00"
"7377","3924","889","1","60","","","false","false","false","false","15676","9221","1","0","2024-06-10T19:37:27+00:00"
"7378","3924","904","1","15","","","true","false","false","false","15677","9221","1","0","2024-06-10T19:37:28+00:00"
"7379","3924","201","1","25","","","true","false","false","false","15678","9221","1","0","2024-06-10T19:37:28+00:00"
"7380","3928","556","1","0","","","false","false","false","false","15690","9210","1","0","2024-06-09T16:44:21+00:00"
"7381","3930","641","1","60","","","true","false","false","false","15696","9209","11","0","2024-06-09T16:24:13+00:00"
"7382","3930","6","1","13.15","","","true","false","false","false","15697","9209","11","0","2024-06-09T16:24:13+00:00"
"7383","3930","991","1","10.33","","","true","false","false","false","15698","9209","11","0","2024-06-09T16:24:14+00:00"
"7384","3929","169","2","80","","","true","false","false","false","15703","9211","11","1","2024-06-09T18:36:05+00:00"
"7385","3929","501","1","1.88","","","true","false","false","false","15704","9211","11","0","2024-06-09T18:36:04+00:00"
"7386","3929","994","1","18.22","","","true","false","false","false","15705","9211","11","0","2024-06-09T18:36:05+00:00"
"7387","3934","6","1","13.15","","","true","false","false","false","15713","9215","11","0","2024-06-10T15:39:19+00:00"
"7388","3934","991","1","10.33","","","true","false","false","false","15714","9215","11","0","2024-06-10T15:39:19+00:00"
"7389","3935","6","1","13.15","","","true","false","false","false","15719","9218","7","0","2024-06-10T17:10:24+00:00"
"7390","3935","991","1","10.33","","","true","false","false","false","15720","9218","7","0","2024-06-10T17:10:24+00:00"
"7391","3939","6","1","13.15","","","true","false","false","false","15726","9219","7","0","2024-06-10T18:17:15+00:00"
"7392","3939","17","1","19.72","","","true","false","false","false","15727","9219","7","0","2024-06-10T18:17:15+00:00"
"7393","3939","882","1","10","","","true","false","false","false","15728","9219","7","0","2024-06-10T18:17:15+00:00"
"7394","3940","994","1","18.22","","","true","false","false","false","15729","9220","7","0","2024-06-10T18:36:44+00:00"
"7395","3940","991","1","10.33","","","true","false","false","false","15730","9220","7","0","2024-06-10T18:36:44+00:00"
"7396","3940","907","1","70","","","true","false","false","false","15731","9220","7","0","2024-06-10T18:36:45+00:00"
"7397","3933","6","2","13.15","","","true","false","false","false","15732","9232","7","0","2024-06-11T14:10:02+00:00"
"7398","3933","991","1","10.33","","","true","false","false","false","15733","9232","7","0","2024-06-11T14:10:02+00:00"
"7399","3933","84","1","20","","","true","false","false","false","15734","9232","7","0","2024-06-11T14:10:02+00:00"
"7400","3941","991","1","10.33","","","true","false","false","false","15736","9222","7","0","2024-06-10T19:44:39+00:00"
"7402","3942","991","1","10.33","","","true","false","false","false","15740","9223","7","0","2024-06-10T20:30:01+00:00"
"7406","3941","994","1","18.22","","","true","false","false","false","15745","9222","7","0","2024-06-10T19:44:39+00:00"
"7407","3942","15","1","27.23","","","true","false","false","false","15746","9223","7","0","2024-06-10T20:30:01+00:00"
"7408","3937","395","1","25","","","true","false","false","false","15748","9227","7","0","2024-06-10T21:43:42+00:00"
"7409","3937","904","1","15","","","true","false","false","false","15749","9227","7","0","2024-06-10T21:43:42+00:00"
"7410","3907","173","1","190","","","true","false","false","false","15754","9239","11","0","2024-06-11T16:38:20+00:00"
"7411","3907","299","1","30","","","true","false","false","false","15755","9239","11","0","2024-06-11T16:38:21+00:00"
"7412","3907","317","2","12","","","true","false","false","false","15756","9239","11","0","2024-06-11T16:38:21+00:00"
"7414","3943","907","1","70","","","true","false","false","false","15759","0","7","0","2024-06-11T15:27:10+00:00"
"7415","3943","142","1","10","","","true","false","false","false","15760","0","7","0","2024-06-11T15:27:22+00:00"
"7416","3943","156","1","15","","","true","false","false","false","15761","0","7","0","2024-06-11T15:27:32+00:00"
"7417","3943","1147","1","20","","","true","false","false","false","15762","0","7","0","2024-06-11T15:27:36+00:00"
"7418","3943","131","1","20","","","true","false","false","false","15763","0","7","0","2024-06-11T15:27:44+00:00"
"7419","3943","317","1","12","","","true","false","false","false","15764","0","7","0","2024-06-11T15:28:22+00:00"
"7420","3944","906","2","80","","","true","false","false","false","15768","9452","11","1","2024-06-21T16:00:35+00:00"
"7421","3944","994","1","18.22","","","true","false","false","false","15769","9452","11","8","2024-06-21T16:00:35+00:00"
"7422","3944","6","1","13.15","","","true","false","false","false","15770","9452","11","8","2024-06-21T16:00:35+00:00"
"7425","3944","317","2","12","","","true","false","false","false","15773","9452","11","0","2024-06-21T16:00:35+00:00"
"7426","3944","297","1","80","","","true","false","false","false","15774","9452","11","0","2024-06-21T16:00:36+00:00"
"7427","3946","556","1","0","","","false","false","false","false","15780","9247","1","0","2024-06-11T18:43:50+00:00"
"7428","3949","889","1","60","","","false","false","false","false","15784","9281","7","0","2024-06-15T14:15:36+00:00"
"7431","3949","142","1","10","","","true","false","false","false","15787","9281","7","0","2024-06-15T14:15:37+00:00"
"7433","3949","112","1","20","","","true","false","false","false","15789","9281","7","0","2024-06-15T14:15:37+00:00"
"7434","3949","522","1","8","","","true","false","false","false","15790","9281","7","0","2024-06-15T14:15:37+00:00"
"7435","3824","17","1","19.72","","","true","false","false","false","15792","9255","1","0","2024-06-12T14:46:56+00:00"
"7436","3824","994","1","18.22","","","true","false","false","false","15793","9255","1","0","2024-06-12T14:46:56+00:00"
"7437","3944","1142","2","20","","","true","false","false","false","15795","9452","7","0","2024-06-21T16:00:36+00:00"
"7438","3944","209","2","20","","","true","false","false","false","15796","9452","7","0","2024-06-21T16:00:36+00:00"
"7440","3951","6","2","13.15","","","true","false","false","false","15799","9268","11","0","2024-06-12T21:49:19+00:00"
"7441","3951","991","2","10.33","","","true","false","false","false","15800","9268","11","0","2024-06-12T21:49:19+00:00"
"7443","3951","1179","1","12","","","true","false","false","false","15802","9268","11","0","2024-06-12T21:49:19+00:00"
"7444","3951","545","1","25","","","true","false","false","false","15804","9268","11","0","2024-06-12T21:49:20+00:00"
"7445","3953","994","1","18.22","","","true","false","false","false","15807","9257","1","0","2024-06-12T15:48:38+00:00"
"7446","3953","991","1","10.33","","","true","false","false","false","15808","9257","1","0","2024-06-12T15:48:39+00:00"
"7447","3954","519","1","70","","","true","false","false","false","15810","9313","1","0","2024-06-17T15:06:16+00:00"
"7448","3954","994","1","18.22","","","true","false","false","false","15811","9313","1","0","2024-06-17T15:06:16+00:00"
"7449","3954","991","1","10.33","","","true","false","false","false","15812","9313","1","0","2024-06-17T15:06:16+00:00"
"7450","3951","139","1","3","","","true","false","false","false","15815","9268","11","0","2024-06-12T21:49:20+00:00"
"7451","3951","316","1","3.5","","","true","false","false","false","15816","9268","11","0","2024-06-12T21:49:20+00:00"
"7452","3949","391","1","12","","","true","false","false","false","15817","9281","11","7","2024-06-15T14:15:37+00:00"
"7453","3949","156","1","15","","","true","false","false","false","15818","9281","11","7","2024-06-15T14:15:37+00:00"
"7454","3949","991","1","10.33","","","true","false","false","false","15819","9281","11","0","2024-06-15T14:15:37+00:00"
"7455","3949","6","1","13.15","","","true","false","false","false","15820","9281","11","8","2024-06-15T14:15:37+00:00"
"7456","3949","140","1","2","","","true","false","false","false","15821","9281","11","0","2024-06-15T14:15:37+00:00"
"7457","3956","6","1","13.15","","","true","false","false","false","15826","9388","7","0","2024-06-19T16:20:04+00:00"
